time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2022-04-27 12:13:37.3150,-0.198,-0.914,-0.675,1.08,1.93,-0.67,0.6,-0.69,-0.06
2022-04-27 12:13:37.3250,-0.155,-0.941,-0.705,0.85,2.2,-0.27,0.62,-0.84,-0.09
2022-04-27 12:13:37.3360,-0.095,-0.975,-0.706,0.33,2.42,0.04,0.58,-0.93,-0.05
2022-04-27 12:13:37.3440,-0.031,-1.034,-0.67,-0.37,2.81,-0.02,0.54,-0.88,0.04
2022-04-27 12:13:37.3550,-0.014,-1.03,-0.609,-0.97,3.21,-0.4,0.47,-0.76,0.16
2022-04-27 12:13:37.3650,-0.025,-1.044,-0.566,-1.09,3.15,-0.94,0.45,-0.55,0.28
2022-04-27 12:13:37.3750,-0.065,-1.042,-0.546,-1.01,3.25,-1.29,0.43,-0.32,0.38
2022-04-27 12:13:37.3850,-0.142,-1.024,-0.575,-0.53,3.15,-1.34,0.38,-0.15,0.42
2022-04-27 12:13:37.3950,-0.199,-1.038,-0.637,0.16,3.0,-0.92,0.29,-0.06,0.38
2022-04-27 12:13:37.4050,-0.259,-1.07,-0.7,0.69,3.2,-0.26,0.16,-0.04,0.28
2022-04-27 12:13:37.4150,-0.299,-1.083,-0.758,1.23,3.5,0.34,0.01,-0.07,0.14
2022-04-27 12:13:37.4250,-0.313,-1.069,-0.827,1.55,3.55,0.93,-0.12,-0.16,0.01
2022-04-27 12:13:37.4350,-0.303,-1.043,-0.885,1.6,3.37,1.6,-0.21,-0.28,-0.1
2022-04-27 12:13:37.4440,-0.304,-1.037,-0.907,1.49,3.15,2.09,-0.26,-0.4,-0.17
2022-04-27 12:13:37.4530,-0.317,-1.062,-0.888,1.53,3.18,2.18,-0.28,-0.47,-0.21
2022-04-27 12:13:37.4630,-0.333,-1.088,-0.86,1.64,3.5,1.93,-0.3,-0.46,-0.22
2022-04-27 12:13:37.4740,-0.354,-1.075,-0.846,1.8,3.69,1.65,-0.35,-0.43,-0.22
2022-04-27 12:13:37.4840,-0.362,-1.027,-0.858,1.99,3.5,1.55,-0.46,-0.45,-0.2
2022-04-27 12:13:37.4940,-0.343,-0.946,-0.898,1.98,2.97,1.72,-0.62,-0.5,-0.13
2022-04-27 12:13:37.5050,-0.306,-0.866,-0.913,1.72,2.18,2.09,-0.77,-0.47,-0.05
2022-04-27 12:13:37.5150,-0.273,-0.793,-0.902,1.3,1.5,2.04,-0.95,-0.48,0.03
2022-04-27 12:13:37.5240,-0.233,-0.71,-0.909,0.97,0.81,1.95,-1.09,-0.44,0.11
2022-04-27 12:13:37.5340,-0.198,-0.643,-0.897,0.51,0.1,1.9,-1.19,-0.38,0.14
2022-04-27 12:13:37.5440,-0.173,-0.576,-0.889,0.18,-0.44,1.71,-1.24,-0.26,0.16
2022-04-27 12:13:37.5540,-0.133,-0.515,-0.863,-0.12,-1.02,1.54,-1.23,-0.06,0.17
2022-04-27 12:13:37.5640,-0.081,-0.464,-0.839,-0.57,-1.49,1.17,-1.21,0.14,0.18
2022-04-27 12:13:37.5740,-0.04,-0.408,-0.828,-1.07,-1.9,0.89,-1.17,0.33,0.17
2022-04-27 12:13:37.5840,-0.028,-0.339,-0.838,-1.39,-2.39,0.75,-1.13,0.45,0.13
2022-04-27 12:13:37.5940,-0.033,-0.256,-0.85,-1.42,-3.01,0.81,-0.95,0.55,0.09
2022-04-27 12:13:37.6030,-0.038,-0.181,-0.861,-1.32,-3.83,0.85,-0.75,0.62,0.07
2022-04-27 12:13:37.6140,-0.041,-0.185,-0.839,-1.25,-4.3,0.85,-0.64,0.71,0.09
2022-04-27 12:13:37.6240,-0.059,-0.206,-0.809,-1.14,-4.1,0.53,-0.54,0.81,0.11
2022-04-27 12:13:37.6330,-0.081,-0.205,-0.796,-0.86,-3.92,0.22,-0.44,0.96,0.09
2022-04-27 12:13:37.6430,-0.095,-0.237,-0.769,-0.61,-3.86,0.06,-0.44,1.15,0.02
2022-04-27 12:13:37.6530,-0.1,-0.274,-0.748,-0.37,-3.44,-0.29,-0.48,1.35,-0.07
2022-04-27 12:13:37.6630,-0.076,-0.298,-0.767,-0.28,-3.1,-0.45,-0.55,1.48,-0.15
2022-04-27 12:13:37.6730,-0.04,-0.325,-0.812,-0.45,-2.78,-0.24,-0.64,1.45,-0.21
2022-04-27 12:13:37.6840,-0.011,-0.31,-0.899,-0.67,-2.55,0.23,-0.72,1.27,-0.25
2022-04-27 12:13:37.6930,0.012,-0.273,-0.995,-0.83,-2.73,1.12,-0.78,1.01,-0.24
2022-04-27 12:13:37.7030,0.022,-0.252,-1.049,-0.94,-3.02,1.93,-0.79,0.77,-0.22
2022-04-27 12:13:37.7130,0.002,-0.244,-1.078,-0.92,-3.12,2.32,-0.76,0.62,-0.2
2022-04-27 12:13:37.7230,-0.042,-0.247,-1.09,-0.57,-3.12,2.51,-0.67,0.53,-0.19
2022-04-27 12:13:37.7330,-0.079,-0.263,-1.09,-0.09,-3.0,2.56,-0.53,0.48,-0.22
2022-04-27 12:13:37.7420,-0.099,-0.29,-1.096,0.3,-2.78,2.53,-0.39,0.45,-0.28
2022-04-27 12:13:37.7530,-0.083,-0.314,-1.1,0.47,-2.48,2.58,-0.3,0.41,-0.36
2022-04-27 12:13:37.7630,-0.033,-0.331,-1.106,0.27,-2.23,2.59,-0.28,0.33,-0.4
2022-04-27 12:13:37.7730,0.029,-0.329,-1.093,-0.23,-2.09,2.62,-0.32,0.25,-0.38
2022-04-27 12:13:37.7820,0.07,-0.328,-1.042,-0.78,-2.11,2.39,-0.39,0.26,-0.31
2022-04-27 12:13:37.7930,0.088,-0.338,-0.975,-1.06,-2.05,1.79,-0.48,0.3,-0.2
2022-04-27 12:13:37.8030,0.097,-0.353,-0.929,-1.18,-1.88,1.13,-0.58,0.37,-0.08
2022-04-27 12:13:37.8120,0.092,-0.362,-0.9,-1.21,-1.7,0.7,-0.66,0.49,0.03
2022-04-27 12:13:37.8220,0.075,-0.367,-0.878,-1.07,-1.57,0.4,-0.69,0.66,0.12
2022-04-27 12:13:37.8320,0.069,-0.376,-0.88,-0.86,-1.45,0.18,-0.67,0.79,0.16
2022-04-27 12:13:37.8430,0.081,-0.373,-0.919,-0.79,-1.32,0.26,-0.62,0.84,0.13
2022-04-27 12:13:37.8510,0.098,-0.36,-0.977,-0.87,-1.34,0.69,-0.55,0.83,0.09
2022-04-27 12:13:37.8620,0.108,-0.352,-1.012,-0.96,-1.42,1.21,-0.46,0.82,0.06
2022-04-27 12:13:37.8720,0.113,-0.359,-1.02,-0.98,-1.44,1.45,-0.36,0.82,0.04
2022-04-27 12:13:37.8820,0.105,-0.385,-1.017,-0.93,-1.29,1.47,-0.36,0.82,0.04
2022-04-27 12:13:37.8930,0.086,-0.417,-1.01,-0.75,-0.97,1.42,-0.23,0.73,0.01
2022-04-27 12:13:37.9020,0.062,-0.437,-0.994,-0.5,-0.66,1.33,-0.19,0.7,0.0
2022-04-27 12:13:37.9120,0.054,-0.446,-0.98,-0.21,-0.48,1.15,-0.17,0.65,-0.03
2022-04-27 12:13:37.9220,0.069,-0.431,-0.983,-0.14,-0.43,1.04,-0.18,0.56,-0.08
2022-04-27 12:13:37.9320,0.089,-0.406,-0.989,-0.27,-0.6,1.09,-0.19,0.45,-0.13
2022-04-27 12:13:37.9420,0.105,-0.376,-0.988,-0.41,-0.84,1.13,-0.19,0.36,-0.16
2022-04-27 12:13:37.9510,0.115,-0.351,-0.973,-0.52,-1.13,1.09,-0.18,0.3,-0.17
2022-04-27 12:13:37.9610,0.112,-0.352,-0.953,-0.55,-1.3,0.91,-0.15,0.28,-0.15
2022-04-27 12:13:37.9720,0.087,-0.368,-0.932,-0.45,-1.23,0.71,-0.06,0.35,-0.12
2022-04-27 12:13:37.9820,0.036,-0.389,-0.898,-0.1,-1.05,0.49,0.14,0.57,-0.1
2022-04-27 12:13:37.9940,-0.008,-0.406,-0.852,0.48,-0.85,0.11,0.34,0.68,-0.17
2022-04-27 12:13:38.0070,-0.003,-0.398,-0.866,0.88,-0.76,-0.23,0.45,0.54,-0.28
2022-04-27 12:13:38.0140,0.033,-0.39,-0.888,0.78,-0.91,0.04,0.45,0.22,-0.36
2022-04-27 12:13:38.0230,0.1,-0.417,-0.923,0.4,-0.97,0.26,0.3,-0.17,-0.31
2022-04-27 12:13:38.0300,0.179,-0.494,-0.928,-0.35,-0.59,0.63,0.1,-0.44,-0.16
2022-04-27 12:13:38.0400,0.214,-0.553,-0.893,-1.09,0.2,0.52,-0.14,-0.6,-0.03
2022-04-27 12:13:38.0500,0.183,-0.554,-0.864,-1.33,0.66,0.18,-0.32,-0.62,0.06
2022-04-27 12:13:38.0640,0.119,-0.518,-0.842,-0.94,0.59,-0.16,-0.42,-0.66,0.06
